Batsman_name,avgScore,avgStrikeRate,CLUSTER
Ankitsingh Rajpoot,0.666666666666667,28.57,1
Harmeet Singh Baddhan,0.0,0.0,1
Ishwar Haribhai Chaudhary,0.5,33.33,1
Nayan Dilip Doshi,2.0,29.41,1
Palani Amarnath,1.0,33.33,1
Pawan Suyal,0.0,0.0,1
Rahil Akhilahmed Shaikh,0.0,0.0,1
Shivil Kaushik,0.0,0.0,1
Sourav Subrata Sarkar,0.0,0.0,1
Syed Mohammad Shoaib Ahmed,0.5,16.66,1
Veer Pratap Singh,0.5,33.33,1
